alpha,rho,vol-of-vol,ttm,log-strike,call_payoff,digital_payoff
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,0.05111111111111111,0.06457170095280579,0.7353
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,-0.061111111111111116,0.010004691965042974,0.2292
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,-0.17333333333333334,0.00010244509732760733,0.0055
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,-0.28555555555555556,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,0.5,0.39389447394114596,0.9997
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,0.3877777777777778,0.3219346895172096,0.998
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,0.27555555555555555,0.2417273489027388,0.9898
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,0.16333333333333333,0.15426049771262315,0.9375
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,0.05111111111111111,0.06846611933575183,0.7235
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,-0.061111111111111116,0.012546124568044381,0.2583
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,-0.17333333333333334,0.00022677262120307997,0.0092
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,-0.28555555555555556,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8333333333333334,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,0.5,0.39334460630531776,0.9993
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,0.3877777777777778,0.32145513732982794,0.996
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,0.27555555555555555,0.2416154637187759,0.9827
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,0.16333333333333333,0.1550818414658168,0.9239
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,0.05111111111111111,0.07076473618635262,0.7133
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,-0.061111111111111116,0.014631258711810162,0.2765
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,-0.17333333333333334,0.00039706782362159597,0.0147
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,-0.28555555555555556,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.8,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,0.5,0.3934350489772044,0.9982
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,0.3877777777777778,0.32165328768195006,0.9939
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,0.27555555555555555,0.24222264036907418,0.974
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,0.16333333333333333,0.1567044826365629,0.9103
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,0.05111111111111111,0.07368452409625094,0.6981
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,-0.061111111111111116,0.016887089353341846,0.2964
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,-0.17333333333333334,0.0006915767779489872,0.0244
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,-0.28555555555555556,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7666666666666666,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,0.5,0.3930647612547136,0.9975
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,0.3877777777777778,0.3214108261921212,0.9909
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,0.27555555555555555,0.24240118261562102,0.9676
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,0.16333333333333333,0.15766014489305968,0.8981
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,0.05111111111111111,0.07593836580122172,0.6904
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,-0.061111111111111116,0.018807824260953263,0.3134
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,-0.17333333333333334,0.0010043609901971117,0.0309
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,-0.28555555555555556,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7333333333333334,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,0.5,0.3933284585111963,0.9962
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,0.3877777777777778,0.3218893928813433,0.9867
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,0.27555555555555555,0.243313905364514,0.9624
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,0.16333333333333333,0.15939288746298932,0.8844
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,0.05111111111111111,0.0786869942245266,0.6902
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,-0.061111111111111116,0.02057703380259289,0.3228
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,-0.17333333333333334,0.0012926390153812405,0.0382
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,-0.28555555555555556,4.5792726950175666e-07,0.0001
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.7,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,0.5,0.39456560396305335,0.9939
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,0.3877777777777778,0.3232603086727912,0.9843
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,0.27555555555555555,0.2449548479928946,0.956
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,0.16333333333333333,0.16165265519131825,0.8799
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,0.05111111111111111,0.08135338794869802,0.6913
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,-0.061111111111111116,0.022371627187213895,0.3394
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,-0.17333333333333334,0.0016098321466531565,0.0446
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,-0.28555555555555556,3.910813235845922e-06,0.0004
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,0.5,0.3947020685106157,0.9918
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,0.3877777777777778,0.3235964301775551,0.9805
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,0.27555555555555555,0.24573764224258438,0.9485
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,0.16333333333333333,0.16336909565176705,0.8698
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,0.05111111111111111,0.08353973156728105,0.6878
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,-0.061111111111111116,0.02402551355525601,0.3497
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,-0.17333333333333334,0.0019240412868060097,0.0513
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,-0.28555555555555556,1.2087157272776406e-05,0.0005
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6333333333333333,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,0.5,0.39505159895949676,0.9893
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,0.3877777777777778,0.32417829369634243,0.9762
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,0.27555555555555555,0.24680688599632267,0.941
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,0.16333333333333333,0.16488300747208817,0.8628
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,0.05111111111111111,0.08562676437203688,0.6883
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,-0.061111111111111116,0.025304747907506066,0.3633
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,-0.17333333333333334,0.0021358565722762357,0.0545
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,-0.28555555555555556,1.2393779145480232e-05,0.0005
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.6,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,0.5,0.39483076702372943,0.9862
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,0.3877777777777778,0.324295594395026,0.9712
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,0.27555555555555555,0.24727271925469763,0.9362
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,0.16333333333333333,0.1660328674539911,0.857
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,0.05111111111111111,0.08706935862267835,0.6883
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,-0.061111111111111116,0.026533157502971545,0.3674
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,-0.17333333333333334,0.0023706900351040693,0.0607
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,-0.28555555555555556,2.5215611641565204e-05,0.0008
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,0.5,0.39519302427169767,0.9829
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,0.3877777777777778,0.3248645588224719,0.9674
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,0.27555555555555555,0.2481639104804546,0.9316
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,0.16333333333333333,0.16717429563286348,0.8553
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,0.05111111111111111,0.08861135904042987,0.6859
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,-0.061111111111111116,0.027682526984162417,0.3723
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,-0.17333333333333334,0.0026786029643065218,0.0665
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,-0.28555555555555556,2.974603707715562e-05,0.0008
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5333333333333333,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,0.5,0.39573391314387824,0.9811
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,0.3877777777777778,0.32568523774187175,0.9629
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,0.27555555555555555,0.24943695295160595,0.9277
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,0.16333333333333333,0.169004890237382,0.8504
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,0.05111111111111111,0.09048327278599148,0.6903
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,-0.061111111111111116,0.028949830608467512,0.3821
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,-0.17333333333333334,0.0029924881323635335,0.071
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,-0.28555555555555556,3.646261124609316e-05,0.0012
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.5,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,0.5,0.3963741242787459,0.9786
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,0.3877777777777778,0.3264841798856435,0.9601
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,0.27555555555555555,0.2503374103937209,0.9248
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,0.16333333333333333,0.17010564139350773,0.8452
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,0.05111111111111111,0.09184071875497639,0.6919
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,-0.061111111111111116,0.029981443508625354,0.3859
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,-0.17333333333333334,0.0032687950821395483,0.0763
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,-0.28555555555555556,4.3324775525220425e-05,0.0017
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,0.5,0.39660818743034165,0.9756
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,0.3877777777777778,0.3269587689580935,0.9575
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,0.27555555555555555,0.25119099537039785,0.9186
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,0.16333333333333333,0.1713292196576173,0.8423
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,0.05111111111111111,0.09330254830433556,0.693
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,-0.061111111111111116,0.03110139075960705,0.3956
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,-0.17333333333333334,0.003526407289892742,0.0798
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,-0.28555555555555556,5.620569923006147e-05,0.0014
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.43333333333333335,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,0.5,0.3968015212046138,0.9739
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,0.3877777777777778,0.32728843932655594,0.9528
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,0.27555555555555555,0.25185981358803605,0.9167
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,0.16333333333333333,0.17225601680135094,0.8413
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,0.05111111111111111,0.09441265580311306,0.6917
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,-0.061111111111111116,0.03209782884964553,0.3989
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,-0.17333333333333334,0.0037836301206668737,0.0848
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,-0.28555555555555556,6.189859017310815e-05,0.0017
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.4,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,0.5,0.3968865212357538,0.9713
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,0.3877777777777778,0.3276240414392185,0.9517
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,0.27555555555555555,0.25239853159253706,0.9114
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,0.16333333333333333,0.1731395872137241,0.8379
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,0.05111111111111111,0.09571185603556723,0.689
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,-0.061111111111111116,0.032956374713940584,0.4019
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,-0.17333333333333334,0.003975685944922145,0.0853
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,-0.28555555555555556,8.028833649372783e-05,0.0023
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.3666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,0.5,0.39728914579631736,0.9699
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,0.3877777777777778,0.32821124668513624,0.947
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,0.27555555555555555,0.25326581168845086,0.9093
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,0.16333333333333333,0.17422988655546387,0.8356
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,0.05111111111111111,0.09664281250957188,0.6886
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,-0.061111111111111116,0.033638303860895814,0.4073
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,-0.17333333333333334,0.004188856277263835,0.0896
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,-0.28555555555555556,9.386337363813866e-05,0.0026
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.33333333333333337,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,0.5,0.3974313234942219,0.9653
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,0.3877777777777778,0.32861389457417434,0.9449
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,0.27555555555555555,0.2538539640650998,0.9069
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,0.16333333333333333,0.1752461453950689,0.8339
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,0.05111111111111111,0.0977742148935007,0.6895
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,-0.061111111111111116,0.034432699935774344,0.4112
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,-0.17333333333333334,0.004378204578081992,0.0908
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,-0.28555555555555556,9.565903763983408e-05,0.0028
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.30000000000000004,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,0.5,0.39801107245336986,0.963
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,0.3877777777777778,0.32940759889408466,0.9416
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,0.27555555555555555,0.2549925418691273,0.9013
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,0.16333333333333333,0.1765613343281327,0.8311
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,0.05111111111111111,0.09899145872674574,0.692
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,-0.061111111111111116,0.03530039622684432,0.4172
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,-0.17333333333333334,0.004605320368818869,0.0968
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,-0.28555555555555556,0.00010279969082442176,0.0029
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2666666666666667,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,0.5,0.39811868647299664,0.9618
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,0.3877777777777778,0.329603437361323,0.9384
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,0.27555555555555555,0.2553907736511599,0.8991
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,0.16333333333333333,0.17713389839512694,0.8284
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,0.05111111111111111,0.09979698890061632,0.6905
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,-0.061111111111111116,0.036124946941384815,0.421
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,-0.17333333333333334,0.004845814104581914,0.1012
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,-0.28555555555555556,0.00010782302745744505,0.0032
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.2333333333333334,-0.51,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,0.5,0.3990098361022089,0.9604
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,0.3877777777777778,0.33052991493028816,0.9381
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,0.27555555555555555,0.25633461029531096,0.9006
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,0.16333333333333333,0.17810065102562914,0.828
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,0.05111111111111111,0.10088602313973917,0.6878
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,-0.061111111111111116,0.036915375205579255,0.4238
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,-0.17333333333333334,0.0049731319453791886,0.1033
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,-0.28555555555555556,0.00011305826942727071,0.0034
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,-0.3977777777777778,0.0,0.0
0.10977858572868016,-0.896365256859964,1.9450160548539923,0.19999999999999996,-0.51,0.0,0.0
