S/K,ttm,V,vol_of_vol,beta,rho,call_payoff,digital_payoff,path
1.0765424966812134,0.35,0.19840606830355892,0.1,1.0,0.7,0.0,0,32
1.0654430389404297,0.33999999999999997,0.19613650903180332,0.1,1.0,0.7,0.0,0,32
1.0040162801742554,0.32999999999999996,0.19341116278514953,0.1,1.0,0.7,0.0,0,32
1.010939359664917,0.31999999999999995,0.1944662319510962,0.1,1.0,0.7,0.0,0,33
1.0104833841323853,0.30999999999999994,0.19501391246323552,0.1,1.0,0.7,0.0,0,33
1.0004206895828247,0.29999999999999993,0.1952100732781588,0.1,1.0,0.7,0.0,0,33
1.0192043781280518,0.29000000000000004,0.19572949846821244,0.1,1.0,0.7,0.0,0,33
1.0059138536453247,0.28,0.19451210637028202,0.1,1.0,0.7,0.0,0,33
1.0059540271759033,0.27,0.19486057995313597,0.1,1.0,0.7,0.0,0,33
1.035505771636963,0.26,0.19986045217664855,0.1,1.0,0.7,0.0,0,33
1.0241917371749878,0.25,0.2022116770877369,0.1,1.0,0.7,0.0,0,33
1.0032683610916138,0.24,0.2016192404928684,0.1,1.0,0.7,0.0,0,33
1.009741187095642,0.22999999999999998,0.20055675080888885,0.1,1.0,0.7,0.0,0,33
0.938677966594696,0.21999999999999997,0.1948914738253508,0.1,1.0,0.7,0.0,0,33
0.9423519372940063,0.20999999999999996,0.19697558768526247,0.1,1.0,0.7,0.0,0,33
0.9472739696502686,0.19999999999999996,0.19852119181807068,0.1,1.0,0.7,0.0,0,33
0.963531494140625,0.18999999999999995,0.19743463637986805,0.1,1.0,0.7,0.0,0,33
0.9549081325531006,0.17999999999999994,0.19461835708371147,0.1,1.0,0.7,0.0,0,33
0.9324846267700195,0.16999999999999993,0.19237331309124303,0.1,1.0,0.7,0.0,0,33
0.9547765851020813,0.16000000000000003,0.19322045712033767,0.1,1.0,0.7,0.0,0,33
0.9438667893409729,0.15000000000000002,0.1930382574812558,0.1,1.0,0.7,0.0,0,33
0.9658177495002747,0.14,0.19436820317397147,0.1,1.0,0.7,0.0,0,33
0.948736310005188,0.13,0.19452656721819647,0.1,1.0,0.7,0.0,0,33
0.9753710031509399,0.12,0.1964064692304731,0.1,1.0,0.7,0.0,0,33
0.974770724773407,0.10999999999999999,0.19712382524770153,0.1,1.0,0.7,0.0,0,33
0.9718050360679626,0.09999999999999998,0.1987544294125939,0.1,1.0,0.7,0.0,0,33
0.9405561685562134,0.08999999999999997,0.19463445421205558,0.1,1.0,0.7,0.0,0,33
0.9283644556999207,0.07999999999999996,0.19223714687129081,0.1,1.0,0.7,0.0,0,33
0.9175071716308594,0.06999999999999995,0.1915284254021698,0.1,1.0,0.7,0.0,0,33
0.937738835811615,0.05999999999999994,0.19359762766573557,0.1,1.0,0.7,0.0,0,33
0.9540783166885376,0.04999999999999993,0.1972628726610007,0.1,1.0,0.7,0.0,0,33
0.9602527022361755,0.040000000000000036,0.196929315623636,0.1,1.0,0.7,0.0,0,33
0.9581291675567627,0.030000000000000027,0.19571882438232827,0.1,1.0,0.7,0.0,0,33
0.9316510558128357,0.020000000000000018,0.19192014505292593,0.1,1.0,0.7,0.0,0,33
0.9368235468864441,0.010000000000000009,0.19357499568289105,0.1,1.0,0.7,0.0,0,33
0.9318018555641174,0.0,0.19250326338218,0.1,1.0,0.7,0.0,0,33
1.0,1.0,0.2,0.1,1.0,0.7,0.0,0,33
1.0492758750915527,0.99,0.20599475622386154,0.1,1.0,0.7,0.0,0,33
1.0699142217636108,0.98,0.20446701651540955,0.1,1.0,0.7,0.0,0,33
1.1168293952941895,0.97,0.20880680051823394,0.1,1.0,0.7,0.0,0,33
1.1452999114990234,0.96,0.2103647857706514,0.1,1.0,0.7,0.0,0,33
1.1810986995697021,0.95,0.20820235239673163,0.1,1.0,0.7,0.0,0,33
1.1941555738449097,0.94,0.2086758086176458,0.1,1.0,0.7,0.0,0,33
1.2162357568740845,0.9299999999999999,0.21028120323679655,0.1,1.0,0.7,0.0,0,33
1.2250615358352661,0.92,0.2097975831424925,0.1,1.0,0.7,0.0,0,33
1.22161865234375,0.91,0.21155245949856616,0.1,1.0,0.7,0.0,0,33
1.228187084197998,0.9,0.21327503454704796,0.1,1.0,0.7,0.0,0,33
1.2296528816223145,0.89,0.21453994821326475,0.1,1.0,0.7,0.0,0,33
1.2415496110916138,0.88,0.21449388420649984,0.1,1.0,0.7,0.0,0,33
1.2163347005844116,0.87,0.211977857870595,0.1,1.0,0.7,0.0,0,33
1.217494010925293,0.86,0.2118045618586678,0.1,1.0,0.7,0.0,0,33
1.2406983375549316,0.85,0.21216719470004006,0.1,1.0,0.7,0.0,0,33
1.2223554849624634,0.84,0.2082135236958323,0.1,1.0,0.7,0.0,0,33
1.2224311828613281,0.83,0.20855576479786062,0.1,1.0,0.7,0.0,0,33
1.2085052728652954,0.8200000000000001,0.20834356042315713,0.1,1.0,0.7,0.0,0,33
1.2060657739639282,0.81,0.20564927909730413,0.1,1.0,0.7,0.0,0,33
1.2139917612075806,0.8,0.2049553448233138,0.1,1.0,0.7,0.0,0,33
1.1800189018249512,0.79,0.20430697900472528,0.1,1.0,0.7,0.0,0,33
1.2071996927261353,0.78,0.2082781835671519,0.1,1.0,0.7,0.0,0,33
1.2140458822250366,0.77,0.2087267104098864,0.1,1.0,0.7,0.0,0,33
1.2465177774429321,0.76,0.2108899098651357,0.1,1.0,0.7,0.0,0,33
1.2614353895187378,0.75,0.21063106376404447,0.1,1.0,0.7,0.0,0,33
1.2319697141647339,0.74,0.20671042997727984,0.1,1.0,0.7,0.0,0,33
1.254598617553711,0.73,0.20809450831277304,0.1,1.0,0.7,0.0,0,33
1.2437658309936523,0.72,0.2067190192205601,0.1,1.0,0.7,0.0,0,33
1.2253530025482178,0.71,0.2060161316698481,0.1,1.0,0.7,0.0,0,33
1.202035903930664,0.7,0.20384802940056482,0.1,1.0,0.7,0.0,0,33
1.2036163806915283,0.69,0.20398621967474526,0.1,1.0,0.7,0.0,0,33
1.2213150262832642,0.6799999999999999,0.2061603418590613,0.1,1.0,0.7,0.0,0,33
1.2038497924804688,0.6699999999999999,0.20808186950506255,0.1,1.0,0.7,0.0,0,33
1.224552869796753,0.6599999999999999,0.21139818773714084,0.1,1.0,0.7,0.0,0,33
1.256903886795044,0.6499999999999999,0.2150720515139194,0.1,1.0,0.7,0.0,0,33
1.2127584218978882,0.64,0.21070611717211812,0.1,1.0,0.7,0.0,0,33
1.1869032382965088,0.63,0.20819562601674232,0.1,1.0,0.7,0.0,0,33
1.1642374992370605,0.62,0.20445465840566537,0.1,1.0,0.7,0.0,0,33
1.1564257144927979,0.61,0.2057404732051804,0.1,1.0,0.7,0.0,0,33
1.117220401763916,0.6,0.20430923784870658,0.1,1.0,0.7,0.0,0,33
1.1037287712097168,0.59,0.20330207243550857,0.1,1.0,0.7,0.0,0,33
1.1125712394714355,0.5800000000000001,0.20285205905713188,0.1,1.0,0.7,0.0,0,33
1.1458139419555664,0.5700000000000001,0.20361941671950487,0.1,1.0,0.7,0.0,0,33
1.1345876455307007,0.56,0.20060733429334188,0.1,1.0,0.7,0.0,0,33
1.0906651020050049,0.55,0.19808788622060158,0.1,1.0,0.7,0.0,0,33
1.087099552154541,0.54,0.19808054959027674,0.1,1.0,0.7,0.0,0,33
1.1091151237487793,0.53,0.20045929795916378,0.1,1.0,0.7,0.0,0,33
1.111539602279663,0.52,0.20039837279831138,0.1,1.0,0.7,0.0,0,33
1.1077746152877808,0.51,0.1988082221647874,0.1,1.0,0.7,0.0,0,33
1.0602335929870605,0.5,0.194573224062966,0.1,1.0,0.7,0.0,0,33
1.074947476387024,0.49,0.1964259118718575,0.1,1.0,0.7,0.0,0,33
1.0704082250595093,0.48,0.19497590852357147,0.1,1.0,0.7,0.0,0,33
1.0659512281417847,0.47,0.19274183206363713,0.1,1.0,0.7,0.0,0,33
1.029460072517395,0.45999999999999996,0.18945440400809005,0.1,1.0,0.7,0.0,0,33
1.0050052404403687,0.44999999999999996,0.18673815134085991,0.1,1.0,0.7,0.0,0,33
0.9561396837234497,0.43999999999999995,0.1849425494174663,0.1,1.0,0.7,0.0,0,33
0.9453352093696594,0.42999999999999994,0.18449211875596097,0.1,1.0,0.7,0.0,0,33
0.9240466356277466,0.42000000000000004,0.18226639555778607,0.1,1.0,0.7,0.0,0,33
0.9139727354049683,0.41000000000000003,0.18259606336270578,0.1,1.0,0.7,0.0,0,33
0.9130675196647644,0.4,0.18213750644530918,0.1,1.0,0.7,0.0,0,33
0.9382699131965637,0.39,0.1862205743328789,0.1,1.0,0.7,0.0,0,33
0.8892331123352051,0.38,0.18306429381387712,0.1,1.0,0.7,0.0,0,33
0.8935785293579102,0.37,0.18335097601878594,0.1,1.0,0.7,0.0,0,33
0.8847123384475708,0.36,0.18366111031310917,0.1,1.0,0.7,0.0,0,33
0.8786265850067139,0.35,0.1817690078991823,0.1,1.0,0.7,0.0,0,33
0.8650714755058289,0.33999999999999997,0.18193313283883353,0.1,1.0,0.7,0.0,0,33
0.873887300491333,0.32999999999999996,0.183329514849486,0.1,1.0,0.7,0.0,0,34
0.8717296719551086,0.31999999999999995,0.18349732249373313,0.1,1.0,0.7,0.0,0,34
0.890694260597229,0.30999999999999994,0.18604613952654006,0.1,1.0,0.7,0.0,0,34
0.866909384727478,0.29999999999999993,0.18202933014590506,0.1,1.0,0.7,0.0,0,34
0.8547303676605225,0.29000000000000004,0.18049363150190734,0.1,1.0,0.7,0.0,0,34
0.8537340760231018,0.28,0.18316658788840845,0.1,1.0,0.7,0.0,0,34
0.8472207188606262,0.27,0.1848355144341017,0.1,1.0,0.7,0.0,0,34
0.8466159105300903,0.26,0.1858279852875219,0.1,1.0,0.7,0.0,0,34
0.860103964805603,0.25,0.18812442698947682,0.1,1.0,0.7,0.0,0,34
0.8313676714897156,0.24,0.18454401723186475,0.1,1.0,0.7,0.0,0,34
0.846762478351593,0.22999999999999998,0.18600882474170355,0.1,1.0,0.7,0.0,0,34
0.8553568124771118,0.21999999999999997,0.18798982124677113,0.1,1.0,0.7,0.0,0,34
0.8368610143661499,0.20999999999999996,0.1867462638020435,0.1,1.0,0.7,0.0,0,34
0.8625202178955078,0.19999999999999996,0.19171179729829982,0.1,1.0,0.7,0.0,0,34
0.8674600720405579,0.18999999999999995,0.19207898703125295,0.1,1.0,0.7,0.0,0,34
0.845750629901886,0.17999999999999994,0.18790358542420588,0.1,1.0,0.7,0.0,0,34
0.8713099956512451,0.16999999999999993,0.18861194584447297,0.1,1.0,0.7,0.0,0,34
0.8551784753799438,0.16000000000000003,0.18724971633043327,0.1,1.0,0.7,0.0,0,34
0.867396891117096,0.15000000000000002,0.18943445110245974,0.1,1.0,0.7,0.0,0,34
0.8786996603012085,0.14,0.1904657713643139,0.1,1.0,0.7,0.0,0,34
0.871414840221405,0.13,0.18932086610014962,0.1,1.0,0.7,0.0,0,34
0.8828675746917725,0.12,0.19217718768841452,0.1,1.0,0.7,0.0,0,34
0.8752533197402954,0.10999999999999999,0.19398140657336083,0.1,1.0,0.7,0.0,0,34
0.8592198491096497,0.09999999999999998,0.1923724068080436,0.1,1.0,0.7,0.0,0,34
0.8447865843772888,0.08999999999999997,0.19207053250820688,0.1,1.0,0.7,0.0,0,34
0.8306505680084229,0.07999999999999996,0.19305629480284825,0.1,1.0,0.7,0.0,0,34
0.8174493312835693,0.06999999999999995,0.192344723424071,0.1,1.0,0.7,0.0,0,34
0.8020114898681641,0.05999999999999994,0.1916930131554194,0.1,1.0,0.7,0.0,0,34
0.8088162541389465,0.04999999999999993,0.19175383746577868,0.1,1.0,0.7,0.0,0,34
0.8039029836654663,0.040000000000000036,0.18971149429495018,0.1,1.0,0.7,0.0,0,34
0.7702222466468811,0.030000000000000027,0.1855133437978027,0.1,1.0,0.7,0.0,0,34
0.7699586749076843,0.020000000000000018,0.1859482040910302,0.1,1.0,0.7,0.0,0,34
0.7310260534286499,0.010000000000000009,0.18227730162249822,0.1,1.0,0.7,0.0,0,34
0.7170594334602356,0.0,0.18046715162946125,0.1,1.0,0.7,0.0,0,34
1.0,1.0,0.2,0.1,1.0,0.7,0.34998106956481934,0,34
0.9808964729309082,0.99,0.19647821164713428,0.1,1.0,0.7,0.34998106956481934,0,34
0.9700115919113159,0.98,0.19325626352984396,0.1,1.0,0.7,0.34998106956481934,0,34
0.9660605192184448,0.97,0.19407227674519634,0.1,1.0,0.7,0.34998106956481934,0,34
0.9772263765335083,0.96,0.19363163561040456,0.1,1.0,0.7,0.34998106956481934,0,34
0.9533219337463379,0.95,0.1931222801171125,0.1,1.0,0.7,0.34998106956481934,0,34
0.9199594855308533,0.94,0.19058809834707613,0.1,1.0,0.7,0.34998106956481934,0,34
0.9207959175109863,0.9299999999999999,0.18933275117951337,0.1,1.0,0.7,0.34998106956481934,0,34
0.9461957216262817,0.92,0.19003734526723007,0.1,1.0,0.7,0.34998106956481934,0,34
0.9518763422966003,0.91,0.18992888910403022,0.1,1.0,0.7,0.34998106956481934,0,34
0.9617666006088257,0.9,0.19148825494150562,0.1,1.0,0.7,0.34998106956481934,0,34
0.9453368782997131,0.89,0.1933355721638091,0.1,1.0,0.7,0.34998106956481934,0,34
0.9157126545906067,0.88,0.1928389137050513,0.1,1.0,0.7,0.34998106956481934,0,34
0.8944490551948547,0.87,0.18929046809639216,0.1,1.0,0.7,0.34998106956481934,0,34
0.8811520934104919,0.86,0.18785422338707566,0.1,1.0,0.7,0.34998106956481934,0,34
0.8669480085372925,0.85,0.1876614162490653,0.1,1.0,0.7,0.34998106956481934,0,34
0.8588663935661316,0.84,0.1862005821289102,0.1,1.0,0.7,0.34998106956481934,0,34
0.8483752608299255,0.83,0.18423797218759336,0.1,1.0,0.7,0.34998106956481934,0,34
0.8596802353858948,0.8200000000000001,0.18435730911551554,0.1,1.0,0.7,0.34998106956481934,0,34
0.8881886005401611,0.81,0.18888319402193524,0.1,1.0,0.7,0.34998106956481934,0,34
0.8971726298332214,0.8,0.18795393803119037,0.1,1.0,0.7,0.34998106956481934,0,34
0.8972357511520386,0.79,0.18793926719663448,0.1,1.0,0.7,0.34998106956481934,0,34
0.8803598284721375,0.78,0.18548026811470558,0.1,1.0,0.7,0.34998106956481934,0,34
0.9069833755493164,0.77,0.18779153957833739,0.1,1.0,0.7,0.34998106956481934,0,34
0.9055113196372986,0.76,0.18943196683994626,0.1,1.0,0.7,0.34998106956481934,0,34
0.9496626853942871,0.75,0.19095490246500266,0.1,1.0,0.7,0.34998106956481934,0,34
0.9717836976051331,0.74,0.19355955551065782,0.1,1.0,0.7,0.34998106956481934,0,34
0.9712725877761841,0.73,0.19272452390040362,0.1,1.0,0.7,0.34998106956481934,0,34
0.97432941198349,0.72,0.19213296411669764,0.1,1.0,0.7,0.34998106956481934,0,34
1.0218307971954346,0.71,0.19543667992396407,0.1,1.0,0.7,0.34998106956481934,0,34
1.041978359222412,0.7,0.19666734947549094,0.1,1.0,0.7,0.34998106956481934,0,34
0.9866553544998169,0.69,0.19234131996415424,0.1,1.0,0.7,0.34998106956481934,0,34
1.0117180347442627,0.6799999999999999,0.19320846039380557,0.1,1.0,0.7,0.34998106956481934,0,34
0.998999834060669,0.6699999999999999,0.19207822886866896,0.1,1.0,0.7,0.34998106956481934,0,34
1.0125324726104736,0.6599999999999999,0.19380150192869516,0.1,1.0,0.7,0.34998106956481934,0,34
1.0002124309539795,0.6499999999999999,0.19458446847663977,0.1,1.0,0.7,0.34998106956481934,0,34
0.9838133454322815,0.64,0.1912173857944418,0.1,1.0,0.7,0.34998106956481934,0,34
0.9786024689674377,0.63,0.1917225410323462,0.1,1.0,0.7,0.34998106956481934,0,34
0.9827108979225159,0.62,0.19211718134199582,0.1,1.0,0.7,0.34998106956481934,0,34
0.9836838841438293,0.61,0.1928070851515903,0.1,1.0,0.7,0.34998106956481934,0,34
1.0173981189727783,0.6,0.19391024914298075,0.1,1.0,0.7,0.34998106956481934,0,34
1.065985083580017,0.59,0.19682304539172918,0.1,1.0,0.7,0.34998106956481934,0,34
1.0727607011795044,0.5800000000000001,0.19762948074247116,0.1,1.0,0.7,0.34998106956481934,0,34
1.0740691423416138,0.5700000000000001,0.19766485654273513,0.1,1.0,0.7,0.34998106956481934,0,34
1.0854675769805908,0.56,0.19993706226994862,0.1,1.0,0.7,0.34998106956481934,0,34
1.1366803646087646,0.55,0.2044615699071448,0.1,1.0,0.7,0.34998106956481934,0,34
1.1461080312728882,0.54,0.2063308076501087,0.1,1.0,0.7,0.34998106956481934,0,34
1.1424059867858887,0.53,0.20674637581069488,0.1,1.0,0.7,0.34998106956481934,0,34
1.1660631895065308,0.52,0.20763217190304523,0.1,1.0,0.7,0.34998106956481934,0,34
1.1610952615737915,0.51,0.20815407434076227,0.1,1.0,0.7,0.34998106956481934,0,34
1.1607569456100464,0.5,0.20818221537500806,0.1,1.0,0.7,0.34998106956481934,0,34
1.1700927019119263,0.49,0.21272823094340565,0.1,1.0,0.7,0.34998106956481934,0,34
1.1695588827133179,0.48,0.21113017919347304,0.1,1.0,0.7,0.34998106956481934,0,34
1.2237472534179688,0.47,0.2135719897840247,0.1,1.0,0.7,0.34998106956481934,0,34
1.2349061965942383,0.45999999999999996,0.2132926987834146,0.1,1.0,0.7,0.34998106956481934,0,34
1.235107421875,0.44999999999999996,0.21014782326449966,0.1,1.0,0.7,0.34998106956481934,0,34
1.2160025835037231,0.43999999999999995,0.20974196266104658,0.1,1.0,0.7,0.34998106956481934,0,34
1.210545301437378,0.42999999999999994,0.20858784419938037,0.1,1.0,0.7,0.34998106956481934,0,34
1.2037466764450073,0.42000000000000004,0.20978559664134347,0.1,1.0,0.7,0.34998106956481934,0,34
1.201253056526184,0.41000000000000003,0.209966720222136,0.1,1.0,0.7,0.34998106956481934,0,34
1.1971179246902466,0.4,0.20782134126739524,0.1,1.0,0.7,0.34998106956481934,0,34
1.224544644355774,0.39,0.21089046037358694,0.1,1.0,0.7,0.34998106956481934,0,34
1.2181986570358276,0.38,0.21319136584725518,0.1,1.0,0.7,0.34998106956481934,0,34
1.2226427793502808,0.37,0.21658882683066483,0.1,1.0,0.7,0.34998106956481934,0,34
1.200915813446045,0.36,0.2170918195323568,0.1,1.0,0.7,0.34998106956481934,0,34
1.209413766860962,0.35,0.21700340938058102,0.1,1.0,0.7,0.34998106956481934,0,34
1.2610214948654175,0.33999999999999997,0.21852461653439714,0.1,1.0,0.7,0.34998106956481934,0,35
1.276694416999817,0.32999999999999996,0.2172554650619555,0.1,1.0,0.7,0.34998106956481934,0,35
1.2416638135910034,0.31999999999999995,0.2175273337426139,0.1,1.0,0.7,0.34998106956481934,0,35
1.2657530307769775,0.30999999999999994,0.21713466476540833,0.1,1.0,0.7,0.34998106956481934,0,35
1.2560237646102905,0.29999999999999993,0.2139746163602173,0.1,1.0,0.7,0.34998106956481934,0,35
1.2287625074386597,0.29000000000000004,0.21423680055363464,0.1,1.0,0.7,0.34998106956481934,0,35
1.21493661403656,0.28,0.21328350262977858,0.1,1.0,0.7,0.34998106956481934,0,35
1.2308099269866943,0.27,0.2127561676873568,0.1,1.0,0.7,0.34998106956481934,0,35
1.2477717399597168,0.26,0.21352087579642856,0.1,1.0,0.7,0.34998106956481934,0,35
1.2465965747833252,0.25,0.21624454890844552,0.1,1.0,0.7,0.34998106956481934,0,35
1.2423378229141235,0.24,0.21440617653110478,0.1,1.0,0.7,0.34998106956481934,0,35
1.1954023838043213,0.22999999999999998,0.21367510385155244,0.1,1.0,0.7,0.34998106956481934,0,35
1.177658200263977,0.21999999999999997,0.21203594837722559,0.1,1.0,0.7,0.34998106956481934,0,35
1.18343985080719,0.20999999999999996,0.21027243978869414,0.1,1.0,0.7,0.34998106956481934,0,35
1.1734098196029663,0.19999999999999996,0.20901548346798404,0.1,1.0,0.7,0.34998106956481934,0,35
1.161298155784607,0.18999999999999995,0.20859484501633918,0.1,1.0,0.7,0.34998106956481934,0,35
1.1866178512573242,0.17999999999999994,0.20981003929146713,0.1,1.0,0.7,0.34998106956481934,0,35
1.2095330953598022,0.16999999999999993,0.21047292114119293,0.1,1.0,0.7,0.34998106956481934,0,35
1.214516520500183,0.16000000000000003,0.208249823643628,0.1,1.0,0.7,0.34998106956481934,0,35
1.2532217502593994,0.15000000000000002,0.21095187722415473,0.1,1.0,0.7,0.34998106956481934,0,35
1.2911150455474854,0.14,0.2129429225395202,0.1,1.0,0.7,0.34998106956481934,0,35
1.2881615161895752,0.13,0.21102198112439155,0.1,1.0,0.7,0.34998106956481934,0,35
1.3166086673736572,0.12,0.21361031837413505,0.1,1.0,0.7,0.34998106956481934,0,35
1.3248428106307983,0.10999999999999999,0.2142991202061726,0.1,1.0,0.7,0.34998106956481934,0,35
1.316922903060913,0.09999999999999998,0.21395340207770436,0.1,1.0,0.7,0.34998106956481934,0,35
1.2995904684066772,0.08999999999999997,0.21471016404648913,0.1,1.0,0.7,0.34998106956481934,0,35
1.28005051612854,0.07999999999999996,0.21464410618450921,0.1,1.0,0.7,0.34998106956481934,0,35
1.2850004434585571,0.06999999999999995,0.2158064892511148,0.1,1.0,0.7,0.34998106956481934,0,35
1.293418288230896,0.05999999999999994,0.21620029685806208,0.1,1.0,0.7,0.34998106956481934,0,35
1.3155864477157593,0.04999999999999993,0.21546123680576834,0.1,1.0,0.7,0.34998106956481934,0,35
1.2745437622070312,0.040000000000000036,0.21112972398177235,0.1,1.0,0.7,0.34998106956481934,0,35
1.3037580251693726,0.030000000000000027,0.21223509004106608,0.1,1.0,0.7,0.34998106956481934,0,35
1.3178484439849854,0.020000000000000018,0.21143297026287433,0.1,1.0,0.7,0.34998106956481934,0,35
1.3284164667129517,0.010000000000000009,0.2130735665367698,0.1,1.0,0.7,0.34998106956481934,0,35
1.3499810695648193,0.0,0.21409165966302274,0.1,1.0,0.7,0.34998106956481934,0,35
1.0,1.0,0.2,0.1,1.0,0.7,0.1778573989868164,0,35
0.9916543960571289,0.99,0.1992959138373821,0.1,1.0,0.7,0.1778573989868164,0,35
1.02446711063385,0.98,0.20133508435316405,0.1,1.0,0.7,0.1778573989868164,0,35
1.0367906093597412,0.97,0.20173783803237955,0.1,1.0,0.7,0.1778573989868164,0,35
1.0214042663574219,0.96,0.202058134679558,0.1,1.0,0.7,0.1778573989868164,0,35
1.0217896699905396,0.95,0.2017691747109725,0.1,1.0,0.7,0.1778573989868164,0,35
1.070351481437683,0.94,0.20518456715954858,0.1,1.0,0.7,0.1778573989868164,0,35
1.0565437078475952,0.9299999999999999,0.2037160748396538,0.1,1.0,0.7,0.1778573989868164,0,35
1.0585639476776123,0.92,0.20304964159601188,0.1,1.0,0.7,0.1778573989868164,0,35
1.0483263731002808,0.91,0.2005426891555577,0.1,1.0,0.7,0.1778573989868164,0,35
1.0434576272964478,0.9,0.2019953037464629,0.1,1.0,0.7,0.1778573989868164,0,35
1.042555809020996,0.89,0.2008127653561035,0.1,1.0,0.7,0.1778573989868164,0,35
1.014827847480774,0.88,0.19986109544297254,0.1,1.0,0.7,0.1778573989868164,0,35
0.998426616191864,0.87,0.19882066472887097,0.1,1.0,0.7,0.1778573989868164,0,35
1.0145479440689087,0.86,0.19893546095418355,0.1,1.0,0.7,0.1778573989868164,0,35
1.0020192861557007,0.85,0.19645292977071238,0.1,1.0,0.7,0.1778573989868164,0,35
0.9668282270431519,0.84,0.19208546569277654,0.1,1.0,0.7,0.1778573989868164,0,35
0.9786996245384216,0.83,0.1929570156336291,0.1,1.0,0.7,0.1778573989868164,0,35
0.9499494433403015,0.8200000000000001,0.18891210804802183,0.1,1.0,0.7,0.1778573989868164,0,35
0.9608402848243713,0.81,0.1905230620659836,0.1,1.0,0.7,0.1778573989868164,0,35
0.9893985986709595,0.8,0.19350600110446084,0.1,1.0,0.7,0.1778573989868164,0,35
0.977252721786499,0.79,0.19317881980095133,0.1,1.0,0.7,0.1778573989868164,0,35
0.9949692487716675,0.78,0.1956957616681555,0.1,1.0,0.7,0.1778573989868164,0,35
0.990296483039856,0.77,0.19563851646944966,0.1,1.0,0.7,0.1778573989868164,0,35
0.9900469779968262,0.76,0.19878246065958016,0.1,1.0,0.7,0.1778573989868164,0,35
0.9708253145217896,0.75,0.19786775148663693,0.1,1.0,0.7,0.1778573989868164,0,35
0.9605387449264526,0.74,0.1932336479133702,0.1,1.0,0.7,0.1778573989868164,0,35
0.9646000266075134,0.73,0.1930696394937853,0.1,1.0,0.7,0.1778573989868164,0,35
0.9692623019218445,0.72,0.1963856998960257,0.1,1.0,0.7,0.1778573989868164,0,35
0.9554514288902283,0.71,0.19742924464862638,0.1,1.0,0.7,0.1778573989868164,0,35
0.9471359252929688,0.7,0.19640464236228133,0.1,1.0,0.7,0.1778573989868164,0,35
0.9721584916114807,0.69,0.19704183066853728,0.1,1.0,0.7,0.1778573989868164,0,35
0.982625424861908,0.6799999999999999,0.1989547263377924,0.1,1.0,0.7,0.1778573989868164,0,35
0.9997012615203857,0.6699999999999999,0.19877452230930073,0.1,1.0,0.7,0.1778573989868164,0,35
1.0412287712097168,0.6599999999999999,0.20405407443217985,0.1,1.0,0.7,0.1778573989868164,0,35
1.0406837463378906,0.6499999999999999,0.20299083899092443,0.1,1.0,0.7,0.1778573989868164,0,35
1.0353573560714722,0.64,0.20502582711309905,0.1,1.0,0.7,0.1778573989868164,0,35
1.0608915090560913,0.63,0.20658363230880672,0.1,1.0,0.7,0.1778573989868164,0,35
1.0449130535125732,0.62,0.20513269352724117,0.1,1.0,0.7,0.1778573989868164,0,35
1.0517563819885254,0.61,0.20425365995272649,0.1,1.0,0.7,0.1778573989868164,0,35
1.0545756816864014,0.6,0.20633346848647172,0.1,1.0,0.7,0.1778573989868164,0,35
1.0595322847366333,0.59,0.20662209937199816,0.1,1.0,0.7,0.1778573989868164,0,35
1.070216417312622,0.5800000000000001,0.20731144653915018,0.1,1.0,0.7,0.1778573989868164,0,35
1.0423680543899536,0.5700000000000001,0.20393729347102638,0.1,1.0,0.7,0.1778573989868164,0,35
1.058271050453186,0.56,0.2052692533252393,0.1,1.0,0.7,0.1778573989868164,0,35
1.058506965637207,0.55,0.20584954063025626,0.1,1.0,0.7,0.1778573989868164,0,35
1.04743230342865,0.54,0.2057077385287427,0.1,1.0,0.7,0.1778573989868164,0,35
1.0775794982910156,0.53,0.20644113991568017,0.1,1.0,0.7,0.1778573989868164,0,35
1.0878714323043823,0.52,0.20558779273703653,0.1,1.0,0.7,0.1778573989868164,0,35
1.0664522647857666,0.51,0.20436428924869704,0.1,1.0,0.7,0.1778573989868164,0,35
1.0716094970703125,0.5,0.2038603656998327,0.1,1.0,0.7,0.1778573989868164,0,35
1.0529242753982544,0.49,0.20290608688861023,0.1,1.0,0.7,0.1778573989868164,0,35
1.0674593448638916,0.48,0.2073687359040145,0.1,1.0,0.7,0.1778573989868164,0,35
1.0979313850402832,0.47,0.20925785525895693,0.1,1.0,0.7,0.1778573989868164,0,35
1.0543959140777588,0.45999999999999996,0.20723067804576611,0.1,1.0,0.7,0.1778573989868164,0,35
1.1000044345855713,0.44999999999999996,0.2114831908654664,0.1,1.0,0.7,0.1778573989868164,0,35
1.0887571573257446,0.43999999999999995,0.21055922203766705,0.1,1.0,0.7,0.1778573989868164,0,35
1.0857664346694946,0.42999999999999994,0.21061072136606462,0.1,1.0,0.7,0.1778573989868164,0,35
1.1068230867385864,0.42000000000000004,0.21249865926941297,0.1,1.0,0.7,0.1778573989868164,0,35
1.0841515064239502,0.41000000000000003,0.2083430069989367,0.1,1.0,0.7,0.1778573989868164,0,35
1.0670742988586426,0.4,0.2078393727800399,0.1,1.0,0.7,0.1778573989868164,0,35
1.069541096687317,0.39,0.20664083644291092,0.1,1.0,0.7,0.1778573989868164,0,35
